BatchNumber,TrayNumber,FlyID,LineNumber,Sex,n_Week1Day1,rBias_Week1Day1,n_Week1Day2,rBias_Week1Day2,n_Week1Day3,rBias_Week1Day3,n_Week2Day1,rBias_Week2Day1,n_Week2Day2,rBias_Week2Day2,n_Week2Day3,rBias_Week2Day3,n_Week3Day1,rBias_Week3Day1,n_Week3Day2,rBias_Week3Day2,n_Week3Day3,rBias_Week3Day3
2,2,34,208,0,157,0.403846153846154,6,0.4,384,0.501305483028721,NaN,NaN,753,0.602393617021277,19,0.222222222222222,720,0.425591098748261,657,0.576219512195122,365,0.554945054945055
2,2,35,208,0,111,0.409090909090909,411,0.409756097560976,535,0.464419475655431,NaN,NaN,509,0.401574803149606,835,0.39568345323741,633,0.484177215189873,331,0.154545454545455,-1,NaN
2,2,36,208,0,1084,0.518928901200369,1063,0.508474576271186,944,0.417815482502651,NaN,NaN,795,0.551637279596977,718,0.608089260808926,941,0.540425531914894,910,0.446644664466447,-1,NaN
2,2,37,208,0,64,0.523809523809524,18,0.588235294117647,17,0.5,NaN,NaN,214,0.553990610328638,41,0.6,499,0.522088353413655,397,0.679292929292929,135,0.701492537313433
2,2,38,208,0,577,0.659722222222222,484,0.666666666666667,771,0.662337662337662,NaN,NaN,647,0.722910216718266,648,0.574961360123648,4,0.666666666666667,-1,NaN,-1,NaN
2,2,39,208,0,894,0.313549832026876,702,0.467902995720399,645,0.436335403726708,NaN,NaN,835,0.401678657074341,774,0.386804657179819,795,0.47103274559194,757,0.489417989417989,-1,NaN
2,2,40,208,0,-1,NaN,8,0.428571428571429,329,0.442073170731707,NaN,NaN,760,0.532279314888011,650,0.362095531587057,750,0.472630173564753,710,0.427362482369535,-1,NaN
2,2,41,208,0,106,0.514285714285714,872,0.493685419058553,688,0.534206695778748,NaN,NaN,522,0.675623800383877,723,0.538781163434903,718,0.673640167364017,264,0.547528517110266,0,NaN
2,2,42,208,0,395,0.474619289340102,206,0.395121951219512,1016,0.468965517241379,NaN,NaN,572,0.746059544658494,1006,0.56318407960199,664,0.800904977375566,603,0.54485049833887,-1,NaN
2,2,43,208,0,209,0.759615384615385,48,0.553191489361702,135,0.694029850746269,NaN,NaN,666,0.715789473684211,432,0.554524361948956,850,0.435806831566549,606,0.679338842975207,457,0.486842105263158
2,2,44,208,0,1171,0.31965811965812,427,0.474178403755869,283,0.390070921985816,NaN,NaN,691,0.48695652173913,227,0.619469026548673,343,0.625730994152047,315,0.509554140127389,245,0.545081967213115
2,2,45,208,0,1155,0.477469670710572,996,0.565829145728643,801,0.57,NaN,NaN,641,0.60625,399,0.530150753768844,461,0.53695652173913,626,0.5856,1,NaN
2,2,46,208,0,1009,0.56547619047619,542,0.66543438077634,628,0.604465709728868,NaN,NaN,224,0.645739910313901,39,0.552631578947368,301,0.64,-1,NaN,6,0.6
2,2,47,208,0,857,0.422897196261682,42,0.560975609756098,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,10,0.444444444444444,-1,NaN,-1,NaN
2,2,48,819,0,282,0.455516014234875,39,0.5,74,0.465753424657534,NaN,NaN,65,0.46875,171,0.488235294117647,467,0.381974248927039,55,0.425925925925926,97,0.416666666666667
2,2,49,819,0,475,0.761603375527426,125,0.717741935483871,141,0.785714285714286,NaN,NaN,465,0.59698275862069,500,0.81563126252505,340,0.752212389380531,327,0.610429447852761,-1,NaN
2,2,50,819,0,275,0.430656934306569,283,0.482269503546099,799,0.479949874686717,NaN,NaN,-1,NaN,-1,NaN,6,0.6,-1,NaN,-1,NaN
2,2,51,819,0,169,0.428571428571429,96,0.515789473684211,274,0.531135531135531,NaN,NaN,835,0.309352517985612,575,0.350174216027875,1070,0.321796071094481,597,0.463087248322148,759,0.33245382585752
2,2,52,819,0,92,0.362637362637363,5,0.5,116,0.252173913043478,NaN,NaN,164,0.613496932515337,57,0.571428571428571,83,0.621951219512195,72,0.549295774647887,58,0.684210526315789
2,2,53,819,0,218,0.400921658986175,332,0.38368580060423,301,0.486666666666667,NaN,NaN,-1,NaN,0,NaN,3,0.5,-1,NaN,-1,NaN
2,2,54,819,0,289,0.673611111111111,178,0.644067796610169,231,0.539130434782609,NaN,NaN,441,0.586363636363636,1,NaN,1,NaN,-1,NaN,0,NaN
2,2,55,819,0,954,0.450157397691501,593,0.511824324324324,566,0.470796460176991,NaN,NaN,650,0.500770416024653,603,0.616279069767442,419,0.610047846889952,256,0.647058823529412,299,0.60738255033557
2,2,56,819,0,143,0.436619718309859,160,0.484276729559748,-1,NaN,NaN,NaN,0,NaN,0,NaN,12,0.454545454545455,-1,NaN,7,0.833333333333333
2,2,57,819,0,194,0.512953367875648,106,0.39047619047619,137,0.492647058823529,NaN,NaN,628,0.48006379585327,652,0.353302611367127,717,0.427374301675978,557,0.426258992805755,2,1
2,2,58,819,0,279,0.334532374100719,16,0.533333333333333,247,0.495934959349593,NaN,NaN,748,0.311914323962517,437,0.467889908256881,1044,0.420901246404602,479,0.393305439330544,2,0
2,2,59,819,0,637,0.484276729559748,146,0.482758620689655,174,0.508670520231214,NaN,NaN,382,0.535433070866142,409,0.482843137254902,10,0.444444444444444,3,0.5,3,0.5
2,2,60,819,0,343,0.640350877192982,0,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,17,0.4375,-1,NaN,-1,NaN
2,2,61,819,0,308,0.283387622149837,455,0.515418502202643,269,0.399253731343284,NaN,NaN,200,0.391959798994975,450,0.516703786191537,242,0.398340248962656,191,0.394736842105263,-1,NaN
2,2,62,819,0,156,0.554838709677419,149,0.527027027027027,353,0.352272727272727,NaN,NaN,494,0.628803245436105,284,0.318021201413428,18,0.235294117647059,116,0.521739130434783,407,0.536945812807882
2,2,63,819,0,306,0.531147540983607,225,0.544642857142857,262,0.532567049808429,NaN,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN
2,2,64,819,0,505,0.60515873015873,179,0.578651685393258,245,0.704918032786885,NaN,NaN,690,0.727140783744557,271,0.625925925925926,226,0.462222222222222,261,0.55,521,0.730769230769231
2,2,65,819,0,219,0.330275229357798,366,0.238356164383562,202,0.477611940298507,NaN,NaN,-1,NaN,-1,NaN,5,0.5,-1,NaN,-1,NaN
2,2,66,819,0,296,0.820338983050847,385,0.515625,341,0.547058823529412,NaN,NaN,633,0.449367088607595,471,0.408510638297872,626,0.5568,619,0.433656957928803,483,0.636929460580913
2,2,67,819,0,668,0.359820089955023,464,0.384449244060475,417,0.543269230769231,NaN,NaN,-1,NaN,-1,NaN,0,NaN,1,NaN,2,0
2,2,68,819,0,93,0.456521739130435,188,0.582887700534759,248,0.538461538461538,NaN,NaN,253,0.646825396825397,168,0.646706586826347,2,0,3,0.5,3,0.5
2,2,69,819,0,216,0.4,319,0.437106918238994,422,0.515439429928741,NaN,NaN,237,0.440677966101695,240,0.359832635983264,290,0.442906574394464,126,0.48,337,0.333333333333333
2,2,70,819,0,177,0.568181818181818,88,0.390804597701149,88,0.528735632183908,NaN,NaN,414,0.610169491525424,124,0.544715447154472,316,0.66984126984127,364,0.515151515151515,240,0.594142259414226
2,2,71,819,0,331,0.575757575757576,144,0.538461538461538,259,0.558139534883721,NaN,NaN,209,0.475961538461538,184,0.442622950819672,7,0.5,-1,NaN,3,0.5
2,2,72,819,0,52,0.647058823529412,27,0.423076923076923,177,0.4375,NaN,NaN,-1,NaN,-1,NaN,3,0,-1,NaN,-1,NaN
2,2,73,819,0,586,0.776068376068376,0,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
2,2,74,819,0,683,0.221407624633431,385,0.533854166666667,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
2,2,75,819,0,232,0.428571428571429,2,0,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
2,2,76,819,0,480,0.340292275574113,220,0.356164383561644,208,0.454106280193237,NaN,NaN,528,0.609108159392789,163,0.5,650,0.49768875192604,263,0.519083969465649,299,0.570469798657718
2,2,77,819,0,134,0.330827067669173,512,0.452054794520548,656,0.403053435114504,NaN,NaN,966,0.474611398963731,802,0.367041198501873,846,0.449704142011834,461,0.61304347826087,629,0.447452229299363
2,2,78,819,0,93,0.5,95,0.436170212765957,282,0.501779359430605,NaN,NaN,187,0.451612903225806,229,0.464912280701754,152,0.33112582781457,160,0.509433962264151,180,0.273743016759777
2,2,79,819,0,285,0.52112676056338,232,0.554112554112554,414,0.426150121065375,NaN,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
2,2,80,819,0,452,0.532150776053215,23,0.681818181818182,404,0.52605459057072,NaN,NaN,284,0.477031802120141,493,0.390243902439024,231,0.243478260869565,363,0.516574585635359,344,0.314868804664723
2,2,81,819,0,306,0.416393442622951,137,0.507352941176471,522,0.485604606525912,NaN,NaN,790,0.551330798479088,920,0.519042437431991,-1,NaN,0,NaN,-1,NaN
2,2,82,819,0,565,0.413120567375887,242,0.394190871369295,398,0.332493702770781,NaN,NaN,281,0.475,319,0.490566037735849,141,0.385714285714286,226,0.568888888888889,123,0.5
2,2,83,819,0,54,0.377358490566038,228,0.458149779735683,335,0.517964071856287,NaN,NaN,148,0.646258503401361,82,0.679012345679012,487,0.376543209876543,180,0.41340782122905,120,0.470588235294118
2,2,84,819,0,123,0.368852459016393,293,0.530821917808219,258,0.428015564202335,NaN,NaN,184,0.781420765027322,287,0.538461538461538,670,0.521674140508221,127,0.46031746031746,-1,NaN
2,2,85,819,0,-1,NaN,2,0,336,0.307462686567164,NaN,NaN,-1,NaN,19,0.555555555555556,-1,NaN,136,0.259259259259259,-1,NaN
2,2,86,819,0,288,0.418118466898955,79,0.474358974358974,126,0.6,NaN,NaN,165,0.25609756097561,128,0.62992125984252,136,0.407407407407407,-1,NaN,110,0.330275229357798
2,2,87,819,0,188,0.433155080213904,243,0.524793388429752,489,0.409836065573771,NaN,NaN,197,0.561224489795918,143,0.507042253521127,393,0.512755102040816,164,0.595092024539877,96,0.463157894736842
2,2,88,819,0,101,0.59,47,0.456521739130435,288,0.473867595818815,NaN,NaN,380,0.430079155672823,405,0.455445544554455,609,0.435855263157895,458,0.577680525164114,326,0.516923076923077
2,2,89,819,0,492,0.270875763747454,563,0.348754448398576,418,0.383693045563549,NaN,NaN,-1,NaN,3,0.5,-1,NaN,-1,NaN,-1,NaN
2,2,90,819,0,85,0.630952380952381,601,0.511666666666667,193,0.557291666666667,NaN,NaN,426,0.442352941176471,549,0.343065693430657,423,0.471563981042654,-1,NaN,-1,NaN
2,2,91,819,0,95,0.468085106382979,265,0.393939393939394,145,0.347222222222222,NaN,NaN,216,0.525581395348837,311,0.474193548387097,335,0.544910179640719,254,0.486166007905138,-1,NaN
2,2,92,819,0,118,0.521367521367521,237,0.478813559322034,367,0.505464480874317,NaN,NaN,717,0.519553072625698,662,0.375189107413011,-1,NaN,-1,NaN,-1,NaN
2,2,93,819,0,422,0.463182897862233,483,0.365145228215768,450,0.293986636971047,NaN,NaN,311,0.625806451612903,276,0.505454545454545,332,0.528700906344411,0,NaN,-1,NaN
2,2,94,819,0,91,0.611111111111111,21,0.5,53,0.480769230769231,NaN,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,-1,NaN
2,2,95,819,0,94,0.451612903225806,125,0.451612903225806,110,0.376146788990826,NaN,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN
2,2,96,819,0,1,NaN,146,0.448275862068966,178,0.497175141242938,NaN,NaN,178,0.322033898305085,125,0.403225806451613,210,0.425837320574163,280,0.555555555555556,164,0.441717791411043
2,3,1,907,0,155,0.5,132,0.519083969465649,204,0.556650246305419,410,0.616136919315403,208,0.603864734299517,NaN,NaN,162,0.403726708074534,142,0.453900709219858,208,0.473429951690821
2,3,2,907,0,0,NaN,286,0.635087719298246,381,0.621052631578947,421,0.583333333333333,165,0.542682926829268,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,3,907,0,2,1,794,0.522068095838588,1023,0.507827788649706,494,0.551724137931034,527,0.460076045627376,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,4,907,0,542,0.541589648798521,669,0.580838323353293,446,0.570786516853933,586,0.511111111111111,6,0.4,NaN,NaN,561,0.5,102,0.504950495049505,361,0.536111111111111
2,3,5,907,0,251,0.328,286,0.266666666666667,182,0.392265193370166,239,0.428571428571429,246,0.351020408163265,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,6,907,0,166,0.2,202,0.477611940298507,175,0.517241379310345,366,0.452054794520548,16,0.466666666666667,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,7,907,0,536,0.342056074766355,270,0.479553903345725,90,0.314606741573034,129,0.3671875,264,0.44106463878327,NaN,NaN,103,0.372549019607843,116,0.347826086956522,79,0.230769230769231
2,3,8,907,0,413,0.402912621359223,257,0.59765625,472,0.422505307855626,201,0.57,12,0.545454545454545,NaN,NaN,253,0.567460317460317,419,0.478468899521531,318,0.498422712933754
2,3,9,907,0,184,0.497267759562842,369,0.616847826086957,339,0.488165680473373,365,0.541208791208791,266,0.509433962264151,NaN,NaN,266,0.543396226415094,-1,NaN,-1,NaN
2,3,10,907,0,0,NaN,375,0.518716577540107,295,0.58843537414966,352,0.495726495726496,269,0.537313432835821,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,11,907,0,118,0.41025641025641,113,0.455357142857143,119,0.440677966101695,412,0.467153284671533,414,0.527845036319613,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,12,907,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,13,907,0,157,0.506410256410256,273,0.452205882352941,348,0.481268011527378,404,0.382133995037221,177,0.505681818181818,NaN,NaN,228,0.458149779735683,114,0.52212389380531,241,0.5875
2,3,14,907,0,404,0.384615384615385,313,0.445512820512821,237,0.440677966101695,298,0.457912457912458,243,0.475206611570248,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,15,907,0,419,0.550239234449761,560,0.559928443649374,499,0.447791164658635,471,0.48936170212766,372,0.525606469002695,NaN,NaN,337,0.5625,313,0.400641025641026,300,0.387959866220736
2,3,16,907,0,76,0.413333333333333,168,0.598802395209581,194,0.481865284974093,273,0.286764705882353,376,0.357333333333333,NaN,NaN,236,0.536170212765957,364,0.542699724517906,125,0.483870967741935
2,3,17,907,0,65,0.546875,257,0.4921875,186,0.302702702702703,276,0.578181818181818,353,0.465909090909091,NaN,NaN,301,0.5,419,0.363636363636364,363,0.367403314917127
2,3,18,907,0,190,0.349206349206349,93,0.173913043478261,-1,NaN,0,NaN,-1,NaN,NaN,NaN,-1,NaN,2,0,-1,NaN
2,3,19,907,0,104,0.339805825242718,52,0.313725490196078,67,0.196969696969697,363,0.174033149171271,340,0.132743362831858,NaN,NaN,218,0.32258064516129,220,0.155251141552511,140,0.359712230215827
2,3,20,907,0,248,0.578947368421053,110,0.348623853211009,146,0.496551724137931,322,0.289719626168224,206,0.541463414634146,NaN,NaN,288,0.707317073170732,219,0.600917431192661,-1,NaN
2,3,21,907,0,110,0.73394495412844,116,0.565217391304348,297,0.456081081081081,340,0.519174041297935,293,0.482876712328767,NaN,NaN,330,0.477203647416413,336,0.501492537313433,328,0.519877675840979
2,3,22,907,0,477,0.48109243697479,352,0.555555555555556,363,0.527624309392265,293,0.438356164383562,273,0.455882352941176,NaN,NaN,-1,NaN,2,0,-1,NaN
2,3,23,907,0,102,0.504950495049505,99,0.510204081632653,103,0.352941176470588,416,0.542168674698795,304,0.544554455445545,NaN,NaN,318,0.378548895899054,390,0.413881748071979,248,0.510121457489879
2,3,24,907,0,337,0.577380952380952,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,25,907,0,152,0.721854304635762,435,0.686635944700461,504,0.560636182902585,302,0.558139534883721,257,0.51953125,NaN,NaN,205,0.514705882352941,207,0.538834951456311,297,0.574324324324324
2,3,26,907,0,262,0.425287356321839,273,0.433823529411765,290,0.256055363321799,229,0.451754385964912,189,0.361702127659574,NaN,NaN,185,0.396739130434783,237,0.61864406779661,86,0.623529411764706
2,3,27,907,0,199,0.575757575757576,424,0.678486997635934,499,0.650602409638554,537,0.591417910447761,592,0.710659898477157,NaN,NaN,314,0.603833865814696,485,0.574380165289256,339,0.677514792899408
2,3,28,907,0,106,0.457142857142857,127,0.634920634920635,119,0.542372881355932,293,0.571917808219178,259,0.655038759689923,NaN,NaN,304,0.554455445544555,238,0.556962025316456,140,0.474820143884892
2,3,29,907,0,375,0.5,534,0.559099437148218,499,0.6285140562249,414,0.578692493946731,260,0.474903474903475,NaN,NaN,192,0.335078534031414,186,0.691891891891892,-1,NaN
2,3,30,907,0,61,0.416666666666667,-1,NaN,-1,NaN,0,NaN,-1,NaN,NaN,NaN,-1,NaN,3,0.5,-1,NaN
2,3,31,907,0,238,0.548523206751055,295,0.493197278911565,233,0.586206896551724,269,0.507462686567164,186,0.443243243243243,NaN,NaN,162,0.695652173913043,1,NaN,-1,NaN
2,3,32,907,0,396,0.6,-1,NaN,-1,NaN,0,NaN,-1,NaN,NaN,NaN,1,NaN,4,0.333333333333333,-1,NaN
2,3,33,907,0,48,0.446808510638298,236,0.761702127659574,545,0.626838235294118,597,0.444630872483221,400,0.531328320802005,NaN,NaN,5,0.5,2,1,-1,NaN
2,3,34,907,0,85,0.5,121,0.516666666666667,258,0.342412451361868,404,0.543424317617866,348,0.487031700288184,NaN,NaN,0,NaN,1,NaN,-1,NaN
2,3,35,907,0,246,0.477551020408163,-1,NaN,522,0.376199616122841,437,0.373853211009174,334,0.603603603603604,NaN,NaN,471,0.523404255319149,280,0.440860215053763,111,0.463636363636364
2,3,36,907,0,256,0.603921568627451,377,0.550531914893617,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,37,907,0,157,0.512820512820513,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,38,907,0,119,0.313559322033898,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,7,0.666666666666667,-1,NaN
2,3,39,907,0,121,0.441666666666667,230,0.436681222707424,191,0.58421052631579,361,0.741666666666667,261,0.580769230769231,NaN,NaN,365,0.697802197802198,221,0.740909090909091,58,0.491228070175439
2,3,40,907,0,172,0.701754385964912,200,0.231155778894472,253,0.28968253968254,397,0.429292929292929,357,0.418539325842697,NaN,NaN,256,0.407843137254902,3,0.5,-1,NaN
2,3,41,907,0,447,0.5,571,0.57719298245614,411,0.465853658536585,229,0.504385964912281,342,0.466275659824047,NaN,NaN,371,0.435135135135135,237,0.38135593220339,278,0.447653429602888
2,3,42,907,0,168,0.449101796407186,112,0.333333333333333,143,0.211267605633803,209,0.394230769230769,102,0.376237623762376,NaN,NaN,97,0.5625,126,0.56,154,0.627450980392157
2,3,43,907,0,501,0.412,220,0.561643835616438,151,0.393333333333333,414,0.641646489104116,371,0.532432432432432,NaN,NaN,228,0.599118942731278,282,0.501779359430605,226,0.551111111111111
2,3,44,907,0,217,0.597222222222222,86,0.564705882352941,344,0.56268221574344,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,0,NaN,-1,NaN
2,3,45,907,0,131,0.453846153846154,224,0.47085201793722,365,0.53021978021978,125,0.451612903225806,349,0.511494252873563,NaN,NaN,-1,NaN,4,0.666666666666667,-1,NaN
2,3,46,907,0,325,0.425925925925926,352,0.413105413105413,415,0.434782608695652,314,0.552715654952077,193,0.557291666666667,NaN,NaN,235,0.517094017094017,90,0.685393258426966,58,0.56140350877193
2,3,47,907,0,370,0.281842818428184,-1,NaN,-1,NaN,0,NaN,-1,NaN,NaN,NaN,2,0,0,NaN,-1,NaN
2,3,48,535,0,21,0.25,137,0.566176470588235,5,0.5,448,0.523489932885906,477,0.418067226890756,NaN,NaN,413,0.475728155339806,323,0.546583850931677,314,0.466453674121406
2,3,49,535,0,518,0.359767891682785,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,50,535,0,699,0.573065902578797,1195,0.508375209380235,1027,0.54093567251462,278,0.48014440433213,-1,NaN,NaN,NaN,-1,NaN,2,1,-1,NaN
2,3,51,535,0,20,0.526315789473684,489,0.637295081967213,524,0.611854684512428,432,0.703016241299304,524,0.552581261950287,NaN,NaN,-1,NaN,6,0.4,-1,NaN
2,3,52,535,0,638,0.510204081632653,64,0.777777777777778,446,0.746067415730337,594,0.782462057335582,597,0.786912751677852,NaN,NaN,576,0.601739130434783,165,0.73780487804878,293,0.61986301369863
2,3,53,535,0,566,0.607079646017699,-1,NaN,-1,NaN,0,NaN,-1,NaN,NaN,NaN,0,NaN,6,0.8,-1,NaN
2,3,54,535,0,648,0.435857805255023,810,0.543881334981459,843,0.545130641330166,697,0.471264367816092,662,0.447806354009077,NaN,NaN,458,0.509846827133479,471,0.468085106382979,394,0.498727735368957
2,3,55,535,0,420,0.405727923627685,406,0.214814814814815,492,0.221995926680244,464,0.241900647948164,509,0.224409448818898,NaN,NaN,449,0.571428571428571,2,0,-1,NaN
2,3,56,535,0,491,0.410204081632653,440,0.533029612756264,872,0.614236509758898,762,0.658344283837056,658,0.654490106544901,NaN,NaN,626,0.4912,438,0.659038901601831,-1,NaN
2,3,57,535,0,28,0.592592592592593,102,0.653465346534653,510,0.726915520628684,563,0.537366548042705,457,0.567982456140351,NaN,NaN,322,0.514018691588785,319,0.50314465408805,338,0.504451038575668
2,3,58,535,0,182,0.430939226519337,635,0.285488958990536,707,0.412181303116147,2,1,-1,NaN,NaN,NaN,18,0.470588235294118,0,NaN,-1,NaN
2,3,59,535,0,170,0.514792899408284,293,0.530821917808219,487,0.567901234567901,0,NaN,-1,NaN,NaN,NaN,-1,NaN,2,0,-1,NaN
2,3,60,535,0,439,0.769406392694064,744,0.596231493943472,206,0.580487804878049,649,0.478395061728395,585,0.421232876712329,NaN,NaN,521,0.528846153846154,379,0.486772486772487,400,0.408521303258145
2,3,61,535,0,521,0.453846153846154,851,0.455294117647059,2,0,7,0.5,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,62,535,0,101,0.7,389,0.481958762886598,404,0.535980148883375,268,0.531835205992509,349,0.517241379310345,NaN,NaN,-1,NaN,2,0,-1,NaN
2,3,63,535,0,46,0.466666666666667,122,0.380165289256198,520,0.583815028901734,314,0.514376996805112,326,0.581538461538462,NaN,NaN,346,0.527536231884058,139,0.666666666666667,-1,NaN
2,3,64,535,0,386,0.462337662337662,601,0.548333333333333,188,0.385026737967914,-1,NaN,-1,NaN,NaN,NaN,-1,NaN,4,0.333333333333333,-1,NaN
2,3,65,535,0,318,0.593059936908517,927,0.470842332613391,677,0.603550295857988,618,0.538087520259319,595,0.590909090909091,NaN,NaN,561,0.476785714285714,144,0.426573426573427,29,0.464285714285714
2,3,66,535,0,162,0.354037267080745,648,0.460587326120556,716,0.532867132867133,319,0.377358490566038,176,0.48,NaN,NaN,-1,NaN,0,NaN,-1,NaN
2,3,67,535,0,51,0.58,321,0.546875,874,0.572737686139748,593,0.481418918918919,458,0.590809628008753,NaN,NaN,393,0.479591836734694,602,0.509151414309484,299,0.359060402684564
2,3,68,535,0,141,0.621428571428571,247,0.548780487804878,562,0.450980392156863,604,0.406301824212272,608,0.42339373970346,NaN,NaN,-1,NaN,3,0.5,-1,NaN
2,3,69,535,0,139,0.608695652173913,532,0.551789077212806,570,0.555360281195079,506,0.554455445544555,497,0.659274193548387,NaN,NaN,465,0.618534482758621,340,0.622418879056047,-1,NaN
2,3,70,535,0,72,0.549295774647887,330,0.492401215805471,629,0.496815286624204,598,0.5678391959799,327,0.506134969325153,NaN,NaN,-1,NaN,0,NaN,-1,NaN
2,3,71,535,0,272,0.468634686346863,513,0.509765625,528,0.512333965844402,340,0.551622418879056,117,0.456896551724138,NaN,NaN,347,0.419075144508671,284,0.508833922261484,349,0.39367816091954
2,3,72,535,0,101,0.49,144,0.440559440559441,665,0.462349397590361,501,0.404,483,0.433609958506224,NaN,NaN,69,0.558823529411765,100,0.494949494949495,288,0.526132404181185
2,3,73,535,0,126,0.464,742,0.453441295546559,754,0.51261620185923,166,0.436363636363636,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,74,535,0,735,0.408719346049046,784,0.468710089399745,793,0.372474747474747,692,0.474674384949349,717,0.493016759776536,NaN,NaN,405,0.544554455445545,503,0.450199203187251,461,0.428260869565217
2,3,75,535,0,464,0.349892008639309,199,0.464646464646465,424,0.356973995271868,671,0.57910447761194,813,0.573891625615764,NaN,NaN,479,0.5,140,0.41726618705036,385,0.434895833333333
2,3,76,535,0,674,0.4962852897474,517,0.494186046511628,422,0.598574821852732,374,0.466487935656836,295,0.724489795918367,NaN,NaN,628,0.370015948963317,335,0.320359281437126,-1,NaN
2,3,77,535,0,417,0.584134615384615,414,0.338983050847458,480,0.582463465553236,399,0.42713567839196,289,0.5,NaN,NaN,444,0.485327313769752,417,0.432692307692308,452,0.452328159645233
2,3,78,535,0,146,0.372413793103448,0,NaN,-1,NaN,7,0.666666666666667,-1,NaN,NaN,NaN,9,0.5,2,1,-1,NaN
2,3,79,535,0,493,0.597560975609756,170,0.686390532544379,854,0.522860492379836,495,0.483805668016194,539,0.574349442379182,NaN,NaN,-1,NaN,1,NaN,-1,NaN
2,3,80,535,0,616,0.510569105691057,390,0.529562982005141,343,0.494152046783626,528,0.580645161290323,461,0.595652173913043,NaN,NaN,4,0.333333333333333,0,NaN,-1,NaN
2,3,81,535,0,390,0.303341902313625,641,0.5078125,579,0.461937716262976,388,0.537467700258398,375,0.56951871657754,NaN,NaN,-1,NaN,3,0.5,-1,NaN
2,3,82,535,0,127,0.444444444444444,554,0.556962025316456,520,0.514450867052023,455,0.526431718061674,503,0.52390438247012,NaN,NaN,222,0.547511312217195,194,0.533678756476684,-1,NaN
2,3,83,535,0,431,0.574418604651163,489,0.602459016393443,463,0.716450216450216,8,0.571428571428571,-1,NaN,NaN,NaN,-1,NaN,0,NaN,-1,NaN
2,3,84,535,0,178,0.457627118644068,250,0.389558232931727,411,0.448780487804878,443,0.416289592760181,300,0.431438127090301,NaN,NaN,316,0.482539682539683,-1,NaN,-1,NaN
2,3,85,535,0,214,0.549295774647887,679,0.619469026548673,816,0.598773006134969,630,0.499205087440382,601,0.526666666666667,NaN,NaN,695,0.550432276657061,476,0.530526315789474,-1,NaN
2,3,86,535,0,75,0.445945945945946,412,0.549878345498783,-1,NaN,-1,NaN,0,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,87,535,0,15,0.571428571428571,259,0.484496124031008,254,0.462450592885375,567,0.519434628975265,173,0.418604651162791,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,88,535,0,192,0.43455497382199,376,0.581333333333333,427,0.546948356807512,95,0.574468085106383,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,89,535,0,239,0.504201680672269,511,0.429411764705882,669,0.387724550898204,598,0.599664991624791,394,0.513994910941476,NaN,NaN,136,0.407407407407407,140,0.618705035971223,-1,NaN
2,3,90,535,0,457,0.364035087719298,600,0.370617696160267,481,0.414583333333333,634,0.448657187993681,408,0.488943488943489,NaN,NaN,313,0.378205128205128,290,0.463667820069204,91,0.277777777777778
2,3,91,535,0,364,0.286501377410468,619,0.480582524271845,780,0.396662387676508,743,0.432614555256065,226,0.497777777777778,NaN,NaN,227,0.544247787610619,-1,NaN,-1,NaN
